feature,shap_importance
perimeter_worst,1.076658844947815
area_worst,0.7850121855735779
texture_worst,0.7356960773468018
area_se,0.7329537868499756
concave points_worst,0.6155936121940613
concavity_worst,0.5422407388687134
concave points_mean,0.27423471212387085
smoothness_worst,0.2720862030982971
texture_mean,0.22103652358055115
symmetry_worst,0.21123184263706207
radius_worst,0.12774649262428284
symmetry_se,0.12230753898620605
fractal_dimension_mean,0.06583764404058456
compactness_se,0.0657026469707489
concave points_se,0.03329392522573471
fractal_dimension_worst,0.0313238799571991
fractal_dimension_se,0.021785840392112732
texture_se,0.01464676670730114
concavity_mean,0.014554828405380249
smoothness_mean,0.008247564546763897
radius_se,0.0064277867786586285
compactness_mean,0.0060211410745978355
concavity_se,0.0
smoothness_se,0.0
perimeter_se,0.0
symmetry_mean,0.0
compactness_worst,0.0
area_mean,0.0
perimeter_mean,0.0
radius_mean,0.0
