feature,shap_importance
perimeter_worst,0.10459765809461252
concave points_mean,0.1022270748634318
area_worst,0.08111566398762886
radius_worst,0.05701127642686864
concave points_worst,0.046277969253858235
concavity_worst,0.021048537506388992
area_se,0.01774914291939176
texture_worst,0.01648944558571997
concavity_mean,0.014219747387145966
area_mean,0.011124466810760871
compactness_worst,0.006993963702969895
texture_mean,0.006846757277245798
radius_mean,0.005170151510972692
radius_se,0.005103089734071935
symmetry_worst,0.004919081624109543
smoothness_mean,0.0037922191502266617
smoothness_worst,0.0034559579955272266
perimeter_se,0.00244459914134089
compactness_mean,0.001392815500126147
fractal_dimension_mean,0.0011288019333108978
smoothness_se,0.0011167809658809297
texture_se,0.0006059602148346379
perimeter_mean,0.0005782013208433527
fractal_dimension_se,0.0005262981976159882
symmetry_se,0.0004242782959463572
concavity_se,0.0003898895161474967
fractal_dimension_worst,0.0001523247000467106
concave points_se,0.0
symmetry_mean,0.0
compactness_se,0.0
