feature,shap_importance
perimeter_worst,0.09975381882887986
concave points_mean,0.09744010769466718
area_worst,0.0759332489121004
radius_worst,0.06094423486784023
concave points_worst,0.055462802136456164
concavity_worst,0.021817134596215735
texture_worst,0.013174014670703994
area_se,0.011100907352940772
area_mean,0.010424468275376682
concavity_mean,0.010325205620118464
compactness_worst,0.006407724436474799
perimeter_mean,0.0056823311403888695
radius_mean,0.005597912871214987
texture_mean,0.004791657255896416
radius_se,0.004214049175884963
symmetry_worst,0.0042039846336607055
smoothness_worst,0.0022012424843674957
perimeter_se,0.002095797647447843
smoothness_mean,0.0020324772930219947
compactness_mean,0.001308655487268461
fractal_dimension_worst,0.0010377254283788374
texture_se,0.0007926103508757819
symmetry_mean,0.00045720919082104856
fractal_dimension_se,0.0004328396755312445
fractal_dimension_mean,0.00037939286318540276
compactness_se,0.0003753771335650679
symmetry_se,0.00026255226284369927
smoothness_se,0.00021681387881280202
concave points_se,0.00020206914191626726
concavity_se,6.510730148842591e-05
