feature,shap_importance
concave points_mean,0.11529973812511154
area_worst,0.10801397200534325
perimeter_worst,0.09901501106831107
concave points_worst,0.07083950146418659
radius_worst,0.055486603140398966
area_mean,0.010661225938327563
texture_worst,0.009780813492735678
texture_mean,0.009741412860226423
compactness_worst,0.006204260189567689
area_se,0.006087060011909221
texture_se,0.005229383983596315
perimeter_se,0.004851310881525511
smoothness_worst,0.004743135547928475
radius_se,0.004321292710331141
fractal_dimension_se,0.0009404775160394516
symmetry_worst,0.0004178415912659018
concavity_worst,0.0
radius_mean,0.0
compactness_se,0.0
symmetry_se,0.0
concave points_se,0.0
concavity_se,0.0
smoothness_se,0.0
fractal_dimension_mean,0.0
symmetry_mean,0.0
concavity_mean,0.0
compactness_mean,0.0
smoothness_mean,0.0
perimeter_mean,0.0
fractal_dimension_worst,0.0
