Learner 1,Learner 2,Learner 3,Learner 4,Learner 5,counter
0.0241801669209388,0.099330637650038,1.276439600823205,0.0154703288747192,0.0311091919838555,0
0.0193141286315388,0.0096343789676702,0.7638224975975445,0.0488525433311795,0.0412572997970864,0
0.0007691294000268,0.0071008349573881,0.7871663339604241,0.0389262844062081,0.0139195380993434,0
0.0359036199778985,0.1068319696063145,0.3811494836759729,0.1308511537683049,0.0465226886704674,0
0.0096317428144029,0.0656705439760195,0.3627177167533967,0.1231541015124212,0.0176919611010062,0
0.0195508651067061,0.0149439390519716,0.1124289694152592,-0.0052902899774669,0.0178633051111836,1
0.0215537906811725,-0.0292581772124814,0.0238554314064719,0.053944654056341,0.0453587694357357,1
-0.000536413246353,0.0108565839162505,0.0463211750945321,0.0334885144036707,-0.0022021093242004,2
0.0006719900397798,-0.0069704680541345,0.0439869347311703,0.0266353343396998,0.005924208530288,1
0.009108684100841,0.0147792906504245,0.005454799755519,0.0039923114112121,0.0079001927441034,0
-0.0004655621487201,0.0042609330700024,0.0182327689057413,0.0009681445863018,-0.0005197375176703,2
0.0023832100725369,0.0017377909095135,0.014846458069241,0.0008304560909601,0.0011681288459957,1
0.0042796259358729,0.0156465096351918,0.0038837632949749,-0.0038773671828405,0.0009958229144264,1
0.0005586822850499,0.0071441412535864,0.0050721721490756,0.0031675724972618,0.000108901777305,0
0.0006794708827017,0.0047645025879656,0.0048033129449613,0.0019971115155198,0.0004199229769426,0
0.000247193837036,0.0016253369964629,0.0086617685223732,0.0013102512227943,0.00011339064736,1
0.0071290642782651,-0.0191422999440448,0.0132803894480017,-0.0022139384797688,0.0110086119976688,2
-0.0001497614185231,0.0007759160723532,0.0062407557747491,0.0022431253666842,-0.0007552832888484,3
0.0003692355639981,0.003193373672275,0.0014329497884257,0.0017051905279877,0.0001527972567793,0
8.308182123140107e-06,0.0009394428323959,0.0008444680733646,0.0004133523989199,3.423050268125394e-05,2
0.000374781549961,0.0003944363408667,0.0002687071751645,-0.0001274069684642,0.0002595708570869,2
-1.4550686552150527e-06,0.0001890374517712,0.0007825935079423,2.285190991377917e-05,-9.86812144954552e-05,3
0.0001200062729535,0.0003915400453299,-0.0002474957067574,4.201991639407599e-05,2.5123339817295644e-05,3
8.851423331079911e-06,2.2999295800962827e-05,9.8318111629625e-05,3.5444351431179745e-05,2.464062485690865e-06,2
-2.230644533243176e-05,2.623765131992695e-07,-6.545153099870581e-05,4.440188339854823e-05,8.61289222544026e-06,3
0.000506312101094,0.0005797824918642,-0.0005958229429309,-0.0008974144565533,0.0001189271899542,3
4.480519228347579e-05,-0.0001483119624682,-6.950770704874376e-05,-0.0002479996099895,-2.846709118180524e-05,5
0.0001297467660112,-0.0005312660902452,-0.0005335343384445,-0.0009541715689226,-4.389840664548728e-05,5
0.0006103238636712,-0.0028386150113021,-0.0031827464693992,-0.0009593816642079,-0.0001511956274183,4
9.21707445544595e-05,0.007538165650835,-0.0371163749515575,0.0165838449584968,-0.0055633831543218,3
0.0002363631159307,0.0018893750781286,-0.0638293389309232,-0.0117538418349389,-0.0035527014553829,5
