feature,mean_importance
radius_worst,-0.0031417487009008926
symmetry_worst,-0.0029499433057683768
texture_se,-0.0025672589243922574
compactness_mean,-0.0009475125989798994
symmetry_mean,-0.0008621193143098837
fractal_dimension_se,-0.0004728726134179351
fractal_dimension_worst,-0.0003597631772741472
fractal_dimension_mean,-0.0003115414667214267
smoothness_mean,-0.00012842071139111954
concavity_mean,9.806212697139328e-05
concave points_se,0.00024186443615988872
smoothness_se,0.0003305571251773831
radius_se,0.000884093144363124
compactness_worst,0.001634467235219983
concavity_se,0.002242355178077199
perimeter_mean,0.0029380023226325547
symmetry_se,0.003985629354713116
compactness_se,0.004746481414268705
smoothness_worst,0.006944043736879258
area_mean,0.00751870307389203
concave points_mean,0.00978821386125298
concavity_worst,0.010530997692590355
perimeter_se,0.011772826196116581
area_se,0.013434878275323575
radius_mean,0.01411111622138717
area_worst,0.016490894322519524
concave points_worst,0.017075276867903572
texture_mean,0.0320235218130918
perimeter_worst,0.032772126303862295
texture_worst,0.05460168545932054
