feature,mean_importance
fractal_dimension_se,-0.00016431515177864342
compactness_mean,0.0
fractal_dimension_worst,2.120374973898498e-05
symmetry_worst,0.00020778512684661577
symmetry_se,0.00026377672072201984
fractal_dimension_mean,0.0005410873406022698
smoothness_worst,0.0014122743133535953
compactness_se,0.001432200556851082
compactness_worst,0.00210202194219542
smoothness_mean,0.003390049717250937
perimeter_mean,0.007717237513211001
radius_se,0.013269252870689207
texture_mean,0.02363331053877169
texture_worst,0.026358667074016212
area_se,0.04555313508014969
concavity_worst,0.05734952583873676
area_worst,0.0900834205443626
concave points_mean,0.09318320486040692
concave points_worst,0.10190529376108529
perimeter_worst,0.1241881453690948
