feature,mean_importance
perimeter_se,-0.03979549794901397
area_mean,-0.033070433537110866
concavity_worst,-0.018906451925646987
concavity_mean,-0.01216564475416157
compactness_worst,-0.009540990292641225
concave points_worst,-0.009142525654037476
symmetry_worst,-0.007842394728881808
concave points_mean,-0.007419565210462742
symmetry_mean,-0.004414965519343938
smoothness_mean,-0.0020612615838283667
smoothness_worst,-0.0010081410431732663
fractal_dimension_worst,-0.0005614848167914688
smoothness_se,0.0001303934469936596
perimeter_mean,0.004069521340499743
texture_mean,0.012025428878493666
radius_mean,0.018811319823149195
perimeter_worst,0.028219664161201585
radius_worst,0.1498655214770946
area_worst,0.24990083769607613
area_se,0.2657973611901602
texture_worst,0.2713814039927141
