feature,mean_importance
symmetry_mean,-0.13446106962426757
smoothness_worst,-0.09987537555097478
fractal_dimension_worst,-0.07121447289291347
symmetry_worst,-0.0674699834118295
area_mean,-0.05810691535532899
concavity_mean,-0.056229100950529666
radius_mean,-0.05215729407885541
perimeter_mean,-0.051916153848295475
perimeter_worst,-0.04879271847031495
concave points_mean,-0.04704797141806365
texture_se,-0.03815212263101197
texture_mean,-0.03549692196909669
concavity_worst,-0.02570070859390996
area_worst,-0.021010411081150305
radius_worst,-0.010549831298814427
smoothness_mean,-0.0074029524258299225
smoothness_se,-0.006575015266544903
fractal_dimension_se,-0.0046341295901510485
concavity_se,-0.004608449776168389
concave points_worst,-0.0034281063894884166
perimeter_se,-0.002232256680161848
compactness_mean,-0.0017924364446560536
area_se,-0.001170393946816417
compactness_se,-0.0009518371522431402
radius_se,5.244948134941474e-05
concave points_se,0.0018166891420354659
symmetry_se,0.0038747778100659326
fractal_dimension_mean,0.0044286216274533555
texture_worst,0.03028823172665439
compactness_worst,0.030347411344227894
