feature,shap_importance
concave points_worst,0.47597625634110574
concave points_mean,0.3181621488619687
radius_worst,0.29383341756663245
perimeter_worst,0.25897379775273427
texture_worst,0.24895414129060678
radius_mean,0.2344331409379621
perimeter_mean,0.23208812218941308
concavity_mean,0.18593190244456437
area_mean,0.1766915127666898
area_worst,0.16841919031047073
texture_mean,0.15649117290266512
smoothness_worst,0.15486937245047544
concavity_worst,0.15119657619341403
symmetry_worst,0.09195012224410573
fractal_dimension_mean,0.08864340234696297
compactness_worst,0.08827046164448456
radius_se,0.08006415562921135
smoothness_mean,0.0668258524357435
perimeter_se,0.0570240796955752
compactness_mean,0.05257465238666961
compactness_se,0.05142803815488936
area_se,0.04201371797615974
symmetry_mean,0.04073661422127312
concave points_se,0.02741046346491326
fractal_dimension_worst,0.022394834471846575
fractal_dimension_se,0.022187352251822775
texture_se,0.017716253941775485
symmetry_se,0.015271003301434601
concavity_se,0.010332444957120318
smoothness_se,3.532370845068301e-05
