feature,mean_importance
fractal_dimension_mean,-0.004365855243728489
fractal_dimension_se,-0.0010727324650605997
compactness_se,-0.0009789570747508526
smoothness_se,-0.0007471877222149315
texture_se,-0.00045519623734426864
concavity_se,-0.0003021622376196409
symmetry_se,9.257759254556186e-05
symmetry_mean,0.0010016551438908061
fractal_dimension_worst,0.0012148712904175296
concave points_se,0.001518036599667083
area_se,0.0017877295498199275
compactness_mean,0.002253841909214793
perimeter_se,0.0027472608253281796
smoothness_mean,0.00407215154321533
symmetry_worst,0.004573388384844041
radius_se,0.004819112008702786
compactness_worst,0.0056143362142920036
texture_mean,0.005841073291990967
area_mean,0.0077319037624720924
area_worst,0.008673738342055287
concavity_worst,0.010373689293272375
radius_mean,0.01238165935244311
texture_worst,0.012400554226442973
perimeter_mean,0.01287881902497608
concavity_mean,0.013806749454289552
smoothness_worst,0.015862871382693673
perimeter_worst,0.017084190337558862
radius_worst,0.02011083864975634
concave points_mean,0.029031752895186023
concave points_worst,0.05567002746915974
