feature,mean_importance
compactness_mean,-0.0008232621155390141
symmetry_mean,-0.000543829803570367
texture_se,-0.0004883990916790315
smoothness_mean,-0.0002876270308230622
smoothness_se,-0.0002150227701578855
concave points_se,-0.0001077923581216389
fractal_dimension_worst,1.8474535701196172e-06
concavity_se,3.5044137891315776e-05
symmetry_se,0.0006066897323126375
area_se,0.0007544496404406409
perimeter_se,0.0009392887156139118
fractal_dimension_se,0.001312532344822509
compactness_worst,0.0014175042406962934
radius_se,0.002012876053181012
compactness_se,0.002305660225981382
symmetry_worst,0.004267133372503046
fractal_dimension_mean,0.005727286100347345
smoothness_worst,0.005999360206380045
concavity_mean,0.006171738020584505
concavity_worst,0.007007302473204513
area_mean,0.00703665649841303
texture_mean,0.007294591051903066
area_worst,0.007992509662197328
perimeter_mean,0.011137460715098847
radius_mean,0.011715645741058139
perimeter_worst,0.01567858304261806
concave points_mean,0.017214083165783035
radius_worst,0.019698230859370485
texture_worst,0.021037379757159202
concave points_worst,0.039218273748245436
