Learner 1,Learner 2,Learner 3,Learner 4,Learner 5,counter
0.063264962279046,-0.0046263546971193,0.0975744569097536,0.160289660708787,0.0445268158623505,1
0.0332148594380465,0.0252903955888605,0.0718397759783136,0.0978626942992045,0.0406459819858095,0
0.045970002623405,0.0541132545080857,0.0666895309360424,0.0702794868603129,0.0109128419487249,0
0.0262478904253871,0.0280901204053011,-0.0116740336258183,0.051813014806933,0.0383502186652982,1
0.0343517634177388,0.0534240870163365,0.0179833615637,0.0006763557944556,0.0173393015350614,0
0.0251225120488636,-0.0018884692478733,-0.0119621198607937,0.0502435690075542,0.0059083059385773,2
0.0233436745341511,0.0056794804996153,-0.0072067461083369,0.0352040773474008,0.0040293609789971,1
0.0080551977772676,0.0169260033377555,-0.0017071344433626,0.0031254127465517,0.0033254339027085,1
0.0021280447115628,0.0024025346172685,0.0036042755319024,0.0066772411778733,0.0015911699716179,1
-0.0005065616803339,0.0063632756964344,-0.0016562014095046,0.0041022819236797,-0.000116210632647,3
0.0003336282236063,0.0021182518989285,-0.0016540546901524,0.0062332621805698,-0.0006154233412373,3
0.001408979115179,0.0012766745008582,-7.257264107465855e-05,0.0020123258470009,0.0007880890498026,2
0.0053389319382019,-0.0020365186975173,0.0017702874898746,-0.0008154816762544,0.0002640446825396,5
0.0103315091567963,-0.0123713656870976,-0.0005975978003869,0.0013377736922463,0.0054674297948146,2
0.0007180884538341,0.0007746131346314,0.0012125922547762,0.0008728598440339,0.0001639175694435,3
0.0011843089716207,-0.0011717281543293,0.0032371666535789,-7.126464371514929e-05,0.0,4
-0.0024410299586323,0.0018019707689938,0.0009726753774756,0.0005293824151158,0.0010224437385442,2
0.0040729334093424,-0.0023993266546441,0.0006224371102528,0.0,-0.00088246356075,5
-5.6192508816502176e-05,0.0012326647044049,-0.0022203750194817,0.0021987706998034,-5.5575601401769424e-05,3
0.0003170722848324,0.0005158031323705,0.0,-0.000102952670799,0.0,4
1.3535560368942156e-05,-0.000414932510432,-0.0001304674595046,0.0001529212782214,0.0,4
0.0002648752849028,-0.000369415610878,-0.0008970590498681,0.0002367418442907,0.0,4
-6.066322853953282e-05,-0.0003321364837671,-1.2235617374672935e-05,-0.0008104097637731,0.0002096949810428,5
0.0010486754193655,4.378522691445008e-07,-0.0038640440522474,0.001627070118454,0.0,4
-5.826214602326768e-05,0.0004738434926634,0.0,-0.0004621594793656,-0.0022292532669823,4
8.799855706884546e-05,-0.0003602414580938,-0.0066481630857486,0.003799480007797,0.0008238712702656,3
0.0006592474429977,0.0011401219109949,-0.0036842732064371,0.0,-0.0019609310464667,4
-0.0001326552167644,-0.0045926738867317,6.54791554381251e-05,4.925186800605608e-05,0.0003936462281715,3
-0.0010500834213213,-0.0027626647874849,-0.0024387805419974,0.0010467966926722,-0.0020039998926222,4
-0.0028326930806232,5.907584015991951e-05,-0.0035688527704983,-0.0005562286232324,-0.000799871333653,4
6.321000698816803e-05,-0.0091856717618921,-0.0133688169023405,0.0020151984530007,0.0012066130038528,3
