feature,mean_importance
compactness_mean,-0.000596899939682638
smoothness_se,0.0
compactness_worst,0.0
fractal_dimension_se,0.0
symmetry_se,0.0
concave points_se,0.0
concavity_se,0.0
compactness_se,0.0
symmetry_worst,0.0
perimeter_se,0.0
texture_se,0.0
fractal_dimension_worst,0.0
fractal_dimension_mean,0.0
symmetry_mean,0.0
concavity_mean,0.0
smoothness_mean,0.0
perimeter_mean,0.0
texture_mean,0.006374420058268837
radius_se,0.006498508489732846
smoothness_worst,0.009363252848967985
texture_worst,0.01573006177530815
area_mean,0.023833313842968794
area_se,0.02530400037394017
radius_worst,0.0253653290454555
perimeter_worst,0.030672792008216005
radius_mean,0.03513742064223747
concavity_worst,0.05062230966353161
concave points_worst,0.07293153796041216
area_worst,0.0844706287120622
concave points_mean,0.12036961576463598
