feature,shap_importance
concave points_mean,1.3833383981002534
perimeter_worst,0.8768712527608664
concave points_worst,0.8066685265729979
area_worst,0.4840686660214434
texture_worst,0.46738388601876596
area_se,0.38477517260883304
radius_worst,0.34090228151858176
texture_mean,0.2968349829094938
concavity_mean,0.1556851787140069
concavity_worst,0.15407274765013862
smoothness_worst,0.11351817565213898
smoothness_mean,0.10904070808817087
fractal_dimension_se,0.06394442751762701
compactness_worst,0.05424440991779633
radius_mean,0.04591847292085833
symmetry_mean,0.04479792500884213
perimeter_se,0.037083080929483626
radius_se,0.03452455710224718
compactness_se,0.03441835389947866
compactness_mean,0.03192454052223179
concave points_se,0.027650728626249527
fractal_dimension_worst,0.025017014018308872
symmetry_worst,0.023087108733565648
area_mean,0.022368974784199115
smoothness_se,0.016901727793820057
symmetry_se,0.016407897297730224
texture_se,0.010886246717010897
concavity_se,0.009001664081423581
fractal_dimension_mean,0.006093856325038
perimeter_mean,0.0020413658360857413
