feature,mean_importance
smoothness_se,-0.0026031067630902403
symmetry_worst,-0.0010520658036267006
concave points_se,-0.0009013491627428649
fractal_dimension_worst,-0.00014481532937891673
perimeter_mean,3.387764662132753e-07
concavity_se,5.2305381548989335e-06
symmetry_mean,1.2762966583335089e-05
texture_se,0.00026700324353864935
radius_se,0.0006020154900634733
concavity_mean,0.0006701142323129683
compactness_se,0.00085100485847458
compactness_mean,0.0009361058564485603
concavity_worst,0.001012618391269504
fractal_dimension_se,0.0010349010286410277
fractal_dimension_mean,0.0013172367889978608
perimeter_se,0.0013510675121517156
compactness_worst,0.0028789870016632914
radius_mean,0.003020475955805707
symmetry_se,0.0031529713700702566
smoothness_mean,0.004393625941804457
area_worst,0.0049960980774766016
texture_mean,0.0056382517403860575
smoothness_worst,0.006435076266251516
area_mean,0.008398819280856357
area_se,0.028130538218296773
concave points_mean,0.0303357873501998
perimeter_worst,0.030987067570413324
texture_worst,0.04627073948919536
radius_worst,0.051893671541281716
concave points_worst,0.06738978604475332
