feature,mean_importance
smoothness_se,-0.00027511135753677805
compactness_worst,2.2204460492503132e-17
perimeter_mean,2.2204460492503132e-17
area_mean,2.2204460492503132e-17
concavity_mean,2.2204460492503132e-17
symmetry_se,2.2204460492503132e-17
concave points_se,2.2204460492503132e-17
texture_se,2.2204460492503132e-17
concavity_se,2.2204460492503132e-17
smoothness_worst,2.7755575615628914e-17
texture_worst,2.7755575615628914e-17
radius_worst,2.7755575615628914e-17
fractal_dimension_se,2.7755575615628914e-17
compactness_se,2.7755575615628914e-17
radius_mean,2.7755575615628914e-17
perimeter_se,2.7755575615628914e-17
radius_se,2.7755575615628914e-17
fractal_dimension_mean,2.7755575615628914e-17
symmetry_mean,2.7755575615628914e-17
compactness_mean,2.7755575615628914e-17
texture_mean,2.7755575615628914e-17
symmetry_worst,2.7755575615628914e-17
fractal_dimension_worst,2.7755575615628914e-17
smoothness_mean,0.01145132007781463
area_worst,0.03624926408660606
concave points_worst,0.08168008177221564
concavity_worst,0.08356749004969019
area_se,0.11699242955794198
concave points_mean,0.13283909141354783
perimeter_worst,0.2672819528062072
