feature,mean_importance
area_worst,-0.0020232629011768615
concavity_se,-0.0012297346018364298
concave points_se,-0.0008795894928933928
compactness_mean,-0.000736139562419233
compactness_se,-0.0003693411488305126
compactness_worst,3.6700875224421335e-06
symmetry_se,1.0024858638643663e-05
symmetry_mean,0.00039457071490366926
concave points_mean,0.00047927358379478146
radius_se,0.0020463813649600066
concavity_mean,0.004528856951305097
concavity_worst,0.005964983095798423
smoothness_worst,0.009042272859198208
perimeter_worst,0.009781395679832822
texture_mean,0.01503151957164793
radius_worst,0.020995096245725806
area_se,0.024344185896163044
concave points_worst,0.031775696859695016
texture_worst,0.04131170900702915
