feature,mean_importance
smoothness_worst,-0.06609536879055482
perimeter_mean,-0.04470377226599016
radius_mean,-0.04267307528397758
texture_mean,-0.032424704764066316
fractal_dimension_worst,-0.02829117903232054
area_worst,-0.024480347018972132
concavity_worst,-0.020181293328587018
area_mean,-0.018789903447583044
concavity_mean,-0.012571761371031632
perimeter_worst,-0.009500109912123323
smoothness_se,-0.004866229023673124
fractal_dimension_se,-0.0019483180802805978
smoothness_mean,-0.0017827901216412533
radius_worst,0.00010441206957911842
symmetry_worst,0.0002771365544855742
texture_se,0.0027880899426186824
area_se,0.003011307134311214
concavity_se,0.0042159046334777515
concave points_mean,0.004603930520055266
perimeter_se,0.0056365242085959725
symmetry_se,0.008277298597502892
radius_se,0.008344120184612735
concave points_se,0.009490258295550735
compactness_se,0.0117897296331676
compactness_mean,0.012984476926287902
fractal_dimension_mean,0.020078045519857236
compactness_worst,0.03666718400135296
symmetry_mean,0.037107193424172506
concave points_worst,0.048071989245869785
texture_worst,0.06421198595296622
