feature,mean_importance
fractal_dimension_mean,-0.008569992466610693
smoothness_se,-0.0056365242085959725
texture_se,-0.004740948048334753
radius_se,-0.003786912499844941
perimeter_se,-0.002584970090983796
smoothness_mean,-0.00212940335354207
area_se,-0.0012019424088611451
fractal_dimension_se,-0.00030371115829447293
symmetry_se,0.0005542731089711983
symmetry_mean,0.0018230371049421823
concavity_se,0.0018788414028653277
fractal_dimension_worst,0.004392449881303806
symmetry_worst,0.005639179298901375
texture_mean,0.009026329359227713
concave points_mean,0.009962152502789956
area_mean,0.03769069622849647
compactness_se,0.04312410058421908
texture_worst,0.06122271339578994
radius_mean,0.07155157788354165
area_worst,0.07198057001717449
perimeter_mean,0.07260166471325555
concave points_se,0.07502110684436152
compactness_mean,0.10099077995945334
smoothness_worst,0.1135113279494182
perimeter_worst,0.1461839395763328
radius_worst,0.14833991753368378
concavity_mean,0.17895183232805767
compactness_worst,0.17936980717126533
concavity_worst,0.21435025233343968
concave points_worst,0.2966031618624466
