Learner 1,Learner 2,Learner 3,Learner 4,Learner 5,counter
0.1329810557163813,0.0142886052467613,0.0051187124536098,0.0861243334434488,0.0473088667866596,0
0.0515078487466363,0.0553385022013475,0.0609822270074201,0.0142237365859396,0.0637197008737573,0
0.0082670713128412,0.0148648179406026,0.041270190840587,0.003577881446656,0.0548162486034146,0
0.0420091426372528,0.0171323569671606,0.0135435708130107,0.0258468016149366,0.0008207095426595,0
0.0342565031568793,0.019341752085054,-0.0019762990368968,0.0293432764314553,0.0115246449393453,1
-0.0066414269761127,0.0206393361975685,0.0104359352383214,0.0009468020761714,0.0546543826712184,1
-0.0005503667145967,0.0278189685028594,-0.0017573177787091,0.0098770262826891,0.0249887248086798,2
0.014349725079887,0.0120350530773729,0.0025672449565985,0.0029737862593987,0.0157706886143257,0
0.0131844283991,0.0038527838601593,0.0094530055340489,-0.0049942838970352,0.0050545120676923,1
-0.0015776574567836,0.0160707615995231,0.0114075977278544,-0.0012942322080626,0.0014668612431878,2
0.0052644858553129,0.0060625751813024,-0.0014375574111609,0.0,0.0061989574816488,2
0.0095390108403037,0.0004183176649487,-0.0009487320822389,0.0004875690972103,-0.0002793175433041,2
0.0102461136702229,0.0002753932587117,-0.0013971849925377,0.0003669747622574,-0.0008842412871585,2
-0.0007626125085003,0.0013685039876658,0.0036431274412419,0.0013147015036905,0.0021046989031934,1
0.0052023435252554,5.977566299189552e-06,0.0,0.0,0.0014713043360859,2
0.0,-0.0001690422962693,0.0027578920728581,-0.0011507494309369,0.0051966554025143,3
-0.0001139747921158,0.0021577145843355,-0.0005011775607571,1.7096877974626114e-05,0.0026399181843901,2
0.0,0.0039640648786992,0.0,0.0,0.0,4
0.0,-0.0011018326040357,0.0004790993412847,0.0016436456757433,0.0007243575310678,2
0.0003963651376612,0.0,-0.0016782671651419,0.0019191872021731,0.0006299463219918,2
0.0010314667575499,0.0,0.0,0.0,0.0001538547685846,4
-0.0012074641795719,-0.0009814385752029,0.0037148421246777,0.0007153447410639,-0.0011129945495797,3
0.0,0.0001054064642555,4.3771950637594426e-05,0.0,0.0008920656389645,2
-0.0003445957688724,0.0010751432339277,-0.0001465078963733,0.0,0.0002399597721662,4
-0.0006172282380216,-9.22926201704366e-06,-0.0001294138211318,0.0007240766155369,0.0008552130759372,3
0.0,0.0,-7.774371462051788e-05,0.0,0.0002447818295054,5
0.0,0.0001719224496799,-7.206728106692872e-05,0.0,-1.7638904890715513e-05,4
-0.0014096265768303,0.0,7.266592343943556e-06,0.0,0.0008340511598535,3
-7.968931951942149e-05,-0.0017569649963201,1.538633697612257e-05,0.0,0.0001589025847525,4
-0.0020223005115985,2.271395498503054e-05,0.0001310069497455,0.0,0.0,3
0.0,0.0005810704558183,0.0006311970543773,-0.0031928462841931,-0.0001080936121676,3
