0,0.609735,0.619041
1,0.540929,0.556746
2,0.483731,0.507511
3,0.435001,0.460192
4,0.393043,0.423626
5,0.355858,0.389205
6,0.32311,0.361632
7,0.294165,0.335222
8,0.268477,0.309931
9,0.245484,0.289324
10,0.225316,0.270712
11,0.207623,0.254452
12,0.191904,0.24025
13,0.176731,0.229959
14,0.164202,0.21869
15,0.151819,0.211125
16,0.141112,0.202344
17,0.131773,0.194552
18,0.122907,0.188411
19,0.113933,0.182481
20,0.106632,0.176603
21,0.099971,0.172538
22,0.093238,0.16787
23,0.087716,0.163725
24,0.082249,0.157004
25,0.07769,0.153693
26,0.073094,0.147412
27,0.068869,0.146538
28,0.064984,0.145956
29,0.061761,0.143665
30,0.058456,0.139723
31,0.055496,0.139724
32,0.052687,0.13703
33,0.05048,0.135657
34,0.048094,0.132537
35,0.046008,0.133531
36,0.044211,0.132525
37,0.042464,0.13127
38,0.040952,0.130408
39,0.039286,0.12801
40,0.037778,0.128835
41,0.036333,0.127044
42,0.035178,0.126543
43,0.03396,0.12731
44,0.032761,0.125456
45,0.031634,0.122985
46,0.030677,0.123799
47,0.029638,0.123516
48,0.028958,0.122566
49,0.028082,0.120914
50,0.027436,0.120871
51,0.026742,0.121225
52,0.026,0.12181
53,0.025393,0.121035
54,0.024731,0.119637
55,0.024198,0.120823
56,0.023681,0.120167
57,0.023164,0.120621
58,0.022707,0.120005
59,0.022169,0.119133
60,0.021724,0.120243
61,0.021175,0.120581
62,0.020717,0.120615
63,0.020417,0.119472
64,0.01997,0.118774
65,0.019612,0.118893
66,0.019173,0.119267
67,0.018947,0.119573
68,0.018694,0.118509
69,0.018495,0.118812
70,0.018272,0.117752
71,0.017996,0.117519
72,0.017754,0.118401
73,0.017481,0.118055
74,0.017179,0.118611
75,0.017006,0.119236
76,0.016677,0.119883
77,0.016522,0.120189
78,0.016357,0.119177
79,0.016195,0.118
80,0.015953,0.118451
81,0.015758,0.11868
82,0.01562,0.119034
83,0.015437,0.118682
84,0.0153,0.11926
85,0.015162,0.118224
86,0.015039,0.117497
87,0.014866,0.118296
88,0.014722,0.11749
89,0.014563,0.117183
90,0.01444,0.117329
91,0.014326,0.117695
92,0.014205,0.116748
93,0.014091,0.117259
94,0.013976,0.116171
95,0.013845,0.11524
96,0.013696,0.115979
97,0.013559,0.115215
98,0.013449,0.11548
99,0.013342,0.11451
100,0.013201,0.11471
101,0.013092,0.113663
102,0.012989,0.113932
103,0.012862,0.11465
104,0.012762,0.113635
105,0.012665,0.113908
106,0.012561,0.113117
107,0.012466,0.113688
108,0.012397,0.114001
109,0.012307,0.114127
110,0.01222,0.114683
111,0.012137,0.113764
112,0.012027,0.114434
113,0.01197,0.114718
114,0.011889,0.115018
115,0.011812,0.115062
116,0.011732,0.115319
117,0.011647,0.114368
118,0.011557,0.113604
119,0.011459,0.114257
120,0.011385,0.113895
121,0.011312,0.113941
122,0.011277,0.114358
123,0.011201,0.113457
124,0.011135,0.112754
125,0.011067,0.113182
126,0.011005,0.112508
127,0.010972,0.112598
128,0.01094,0.112689
129,0.010878,0.113119
130,0.010821,0.112468
131,0.01079,0.112598
132,0.010718,0.113217
133,0.01066,0.113625
134,0.01063,0.113227
135,0.010567,0.112409
136,0.010536,0.112798
137,0.010481,0.112513
138,0.010452,0.112128
139,0.010424,0.112501
140,0.010397,0.112598
141,0.010338,0.111815
142,0.01031,0.112446
143,0.010243,0.112282
144,0.010187,0.112336
145,0.010161,0.111976
146,0.010112,0.112365
147,0.010086,0.112975
148,0.010061,0.113075
149,0.010036,0.112833
150,0.009991,0.113217
151,0.00994,0.112876
152,0.009916,0.112534
153,0.009892,0.112507
154,0.009869,0.112637
155,0.009846,0.112738
156,0.009823,0.113328
157,0.0098,0.113048
158,0.009778,0.113062
159,0.009755,0.113191
160,0.009733,0.112866
161,0.009711,0.112969
162,0.009689,0.112944
163,0.009668,0.11304
164,0.009647,0.113512
165,0.009627,0.113209
166,0.009606,0.113311
167,0.009586,0.11313
168,0.009565,0.113262
169,0.009545,0.112957
170,0.009524,0.112966
171,0.009505,0.112672
172,0.009486,0.112803
173,0.009466,0.112781
174,0.009447,0.112885
175,0.009428,0.11342
176,0.009409,0.113255
177,0.00939,0.112969
178,0.009372,0.113099
179,0.009353,0.113542
180,0.009335,0.11334
181,0.009317,0.113319
182,0.009299,0.113057
183,0.009281,0.113156
184,0.009263,0.113459
185,0.009245,0.113457
186,0.009228,0.113968
187,0.009211,0.113815
188,0.009193,0.113912
189,0.009176,0.11434
190,0.009159,0.114058
191,0.009142,0.113806
