feature,mean_importance
smoothness_se,-0.0002414055668171433
compactness_se,0.0
fractal_dimension_mean,0.0
symmetry_mean,0.0
compactness_mean,0.0
radius_mean,0.0
area_mean,0.0
concave points_se,5.551115123125783e-18
compactness_worst,5.551115123125783e-18
fractal_dimension_se,5.551115123125783e-18
texture_se,5.551115123125783e-18
concavity_se,5.551115123125783e-18
symmetry_se,0.0004912437528588165
fractal_dimension_worst,0.0007239993840217063
smoothness_worst,0.0014458034211376647
symmetry_worst,0.001972532557811568
smoothness_mean,0.004033833791913572
perimeter_mean,0.007433525539055613
radius_se,0.009955231058568714
texture_worst,0.01234961749458408
perimeter_se,0.016910934316513037
texture_mean,0.02091330855348391
concavity_mean,0.03130883731257942
concave points_worst,0.04603670559566195
area_worst,0.0525853339313198
radius_worst,0.05645872363287591
concave points_mean,0.06130723400030193
area_se,0.06227934585286006
concavity_worst,0.06965165410676973
perimeter_worst,0.13425356289297768
