feature,mean_importance
smoothness_se,0.0
concavity_worst,0.0
compactness_worst,0.0
smoothness_worst,0.0
fractal_dimension_se,0.0
symmetry_se,0.0
concave points_se,0.0
concavity_se,0.0
compactness_se,0.0
symmetry_worst,0.0
perimeter_se,0.0
fractal_dimension_worst,0.0
radius_se,0.0
fractal_dimension_mean,0.0
symmetry_mean,0.0
concave points_mean,0.0
concavity_mean,0.0
compactness_mean,0.0
smoothness_mean,0.0
texture_se,0.0
area_mean,0.0
perimeter_mean,0.0
texture_mean,0.0
area_se,0.043675479804854554
area_worst,0.26863492585431814
texture_worst,0.4013624392243747
perimeter_worst,0.8107552237884113
radius_worst,0.9170695166263221
concave points_worst,1.1116738993268889
radius_mean,2.68523444388898
