feature,shap_importance
concave points_worst,2.456186221599717
concave points_mean,1.5587020255376836
area_worst,1.31873196031307
concavity_worst,1.225067456139711
perimeter_worst,0.688295349217085
texture_worst,0.679295473227471
area_se,0.46897266927798864
texture_mean,0.37616841991919386
radius_worst,0.30585373079397987
compactness_se,0.17135145259527818
smoothness_worst,0.16519130489476627
perimeter_se,0.14842508241351227
symmetry_worst,0.09595278671746904
symmetry_se,0.09586471503621999
concavity_se,0.081257043760765
fractal_dimension_se,0.07853656318518733
concave points_se,0.06568505246349017
fractal_dimension_mean,0.05594494312013987
concavity_mean,0.05340829025012256
radius_se,0.05266406674679012
perimeter_mean,0.03969074563096333
smoothness_se,0.03748193825417306
radius_mean,0.0364996001533587
fractal_dimension_worst,0.03513082133971744
smoothness_mean,0.03434602307995846
symmetry_mean,0.032566104108654036
texture_se,0.02888420858012809
compactness_worst,0.026632639342233724
compactness_mean,0.02607486686212604
area_mean,0.011258907256857893
