feature,shap_importance
perimeter_worst,1.6933651253298254
area_worst,0.9364751280693825
concave points_worst,0.5742309976312592
concavity_worst,0.4517411670410481
radius_worst,0.30853264814067527
texture_worst,0.307576582086865
area_se,0.2670645946790597
smoothness_worst,0.15805444675853209
texture_mean,0.15357890953509828
smoothness_mean,0.06938434944215428
radius_se,0.04718538218253663
texture_se,0.04660269384329383
concave points_mean,0.04044937149382272
concave points_se,0.03723948936079577
symmetry_worst,0.03587819629594345
symmetry_se,0.03531826952877931
radius_mean,0.0320941635575358
smoothness_se,0.02854920466702309
compactness_se,0.025431680499623157
perimeter_mean,0.023612356921120757
concavity_mean,0.022014958808866666
fractal_dimension_mean,0.017953756749004526
compactness_worst,0.015761398706456996
compactness_mean,0.014222528011086975
fractal_dimension_worst,0.013783889583935421
area_mean,0.013088095119167793
fractal_dimension_se,0.011478517292121286
perimeter_se,0.009406120602066671
symmetry_mean,0.007112929323031135
concavity_se,0.0046068582884320865
