feature,mean_importance
texture_mean,-0.009927670896538027
concave points_se,-0.0009307147109391539
symmetry_se,-0.0006667019281171443
radius_mean,-0.0006401211060319296
fractal_dimension_se,-0.0004971535820520262
fractal_dimension_mean,-0.0004346379672172801
radius_se,-0.0004024247444445794
concavity_se,-0.0003233271770094165
symmetry_worst,-0.0002809142949036697
compactness_mean,-0.0001904808584316464
smoothness_se,-0.00011525651728825914
radius_worst,0.00018125937718891928
perimeter_mean,0.00018129366031925664
perimeter_se,0.0002574188976599362
texture_se,0.00034226231960986784
symmetry_mean,0.00043773440669957474
concavity_mean,0.0006294698194096504
fractal_dimension_worst,0.0009411089785785476
area_mean,0.001511074475776117
compactness_worst,0.002315171486122336
smoothness_mean,0.0029067420737371535
smoothness_worst,0.008126683698476045
compactness_se,0.008481205780878558
area_se,0.022044995294814896
concavity_worst,0.02543028189846701
concave points_worst,0.0260710634980253
texture_worst,0.03017443483709629
area_worst,0.03392255129183832
concave points_mean,0.03928149142319617
perimeter_worst,0.04627871254347483
