feature,mean_importance
smoothness_mean,-0.0017969777031534074
texture_se,-0.0010448187701988798
smoothness_se,-0.0008212679042125304
compactness_mean,-0.0004073512731142204
symmetry_mean,-0.00011892764736466388
concavity_se,-5.145263291301827e-05
perimeter_mean,1.44777777417171e-06
radius_mean,0.00010689294335412547
fractal_dimension_worst,0.00011894340791682168
concave points_se,0.00024841761162706645
concavity_mean,0.00034083881935655926
fractal_dimension_se,0.0003650490013489438
symmetry_se,0.0005754093453513576
compactness_worst,0.0008457598512937037
symmetry_worst,0.0011272950384165203
smoothness_worst,0.0012246841876292435
fractal_dimension_mean,0.0016853883564317662
perimeter_se,0.0020040299253615166
compactness_se,0.0021489532829157944
concavity_worst,0.004577310716563121
radius_se,0.006414475181505869
perimeter_worst,0.011115782766607407
area_mean,0.0162348753253706
area_se,0.01788436441408096
texture_mean,0.022115930603175883
radius_worst,0.02408189024195472
area_worst,0.028230502269091677
concave points_worst,0.054466322254786995
texture_worst,0.057162216857917246
concave points_mean,0.06516039290225703
