feature,shap_importance
perimeter_worst,1.8036168169759421
area_worst,0.9038764837295391
concave points_worst,0.6450124182295652
concavity_worst,0.46604855028476266
area_se,0.33305616684119477
texture_worst,0.2984184047256152
radius_worst,0.20913950128697933
smoothness_worst,0.15348115060757023
texture_mean,0.1391610125403988
smoothness_mean,0.07960701625752745
concave points_se,0.047047394755870914
symmetry_worst,0.04154780141502536
radius_se,0.04066022572451365
fractal_dimension_se,0.03786984693764556
texture_se,0.03718668718407532
compactness_se,0.035421811303166705
radius_mean,0.03171439854844796
concave points_mean,0.030299648338394464
smoothness_se,0.029827783502295202
fractal_dimension_mean,0.02896360890270851
concavity_mean,0.01891759329890852
perimeter_mean,0.015208269864220745
compactness_mean,0.012836055464110915
symmetry_se,0.012573971138034013
symmetry_mean,0.010728182469707161
compactness_worst,0.009380517651594847
area_mean,0.009233244195066891
perimeter_se,0.005849012642539606
fractal_dimension_worst,0.0051169402491595085
concavity_se,0.0015283108495546649
