feature,shap_importance
area_worst,0.12203668031402279
perimeter_worst,0.1208864337028393
concave points_mean,0.09243442271650709
concavity_worst,0.04709596747879147
concave points_worst,0.04481731484989666
texture_worst,0.0224304774144576
area_se,0.015841993242087887
perimeter_mean,0.015835365473762984
texture_mean,0.009863474668517853
radius_se,0.006599348486947145
compactness_worst,0.006294955546249964
fractal_dimension_worst,0.0036070308032642275
fractal_dimension_se,0.0022061111524524697
compactness_se,0.001340943457028826
smoothness_worst,0.0012605614558169058
symmetry_worst,0.0011451824020229013
symmetry_se,0.0
fractal_dimension_mean,0.0
compactness_mean,0.0
smoothness_mean,0.0
