feature,shap_importance
concave points_mean,1.4664340019226074
area_worst,1.0226221084594727
texture_worst,0.938862144947052
concave points_worst,0.9146822690963745
radius_worst,0.683640718460083
area_se,0.4733913838863373
perimeter_worst,0.45603907108306885
symmetry_worst,0.4152023196220398
concavity_worst,0.31854212284088135
smoothness_mean,0.27765074372291565
texture_mean,0.18603183329105377
radius_mean,0.17026031017303467
radius_se,0.15909135341644287
area_mean,0.1587073653936386
compactness_se,0.12830416858196259
fractal_dimension_worst,0.09484230726957321
smoothness_worst,0.08219927549362183
symmetry_se,0.07277411967515945
compactness_mean,0.04843699187040329
symmetry_mean,0.045917026698589325
texture_se,0.04116550087928772
compactness_worst,0.022642061114311218
fractal_dimension_se,0.015190549194812775
concave points_se,0.01050493959337473
concavity_mean,0.007945835590362549
perimeter_se,0.007896734401583672
concavity_se,0.007646154146641493
fractal_dimension_mean,0.00690035242587328
smoothness_se,0.0038415349554270506
perimeter_mean,0.0
