feature,shap_importance
concave points_mean,1.5171178579330444
perimeter_worst,1.0827124118804932
texture_worst,0.9426926374435425
area_se,0.7946149706840515
area_worst,0.6883801221847534
concave points_worst,0.6020146608352661
smoothness_worst,0.46239355206489563
texture_mean,0.4618324339389801
smoothness_mean,0.28551700711250305
symmetry_se,0.24008075892925262
compactness_se,0.2266802340745926
concavity_worst,0.2257920205593109
radius_worst,0.22476041316986084
symmetry_worst,0.1433514654636383
concavity_mean,0.106184221804142
radius_se,0.05661924555897713
compactness_mean,0.046565379947423935
area_mean,0.036758121103048325
perimeter_se,0.035732824355363846
compactness_worst,0.031416162848472595
texture_se,0.02955009788274765
fractal_dimension_se,0.02675241231918335
radius_mean,0.018722083419561386
fractal_dimension_worst,0.017784899100661278
concave points_se,0.012488151900470257
symmetry_mean,0.009449055418372154
smoothness_se,0.0068100811913609505
concavity_se,0.006576254032552242
fractal_dimension_mean,0.0027482639998197556
perimeter_mean,0.0
