feature,mean_importance
concavity_worst,-0.016184223405023672
compactness_mean,-0.013263561806090951
texture_se,-0.010280346163683157
concave points_se,-0.010278829275588578
concavity_mean,-0.009456921424988671
smoothness_worst,-0.005385584042623795
symmetry_se,-0.004172622697517026
compactness_worst,-0.0039106770576770086
concavity_se,-0.0031658173331756355
smoothness_mean,-0.003001522436099513
texture_mean,-0.002478692506065133
area_se,-0.001448332851726178
perimeter_se,-0.0013810689532511495
radius_se,-0.0007406875108073002
smoothness_se,0.0016721619490542932
concave points_mean,0.0021312033622855747
fractal_dimension_worst,0.0041991147278806346
symmetry_worst,0.008301198457160217
compactness_se,0.008988136905327206
fractal_dimension_se,0.012221914969000006
fractal_dimension_mean,0.021235992330418903
concave points_worst,0.046841198137314424
texture_worst,0.04981365030407155
symmetry_mean,0.06632140784329356
area_mean,0.11221415525658185
area_worst,0.11243327449890998
perimeter_mean,0.11609809899032197
radius_mean,0.11616438364200832
perimeter_worst,0.12352202761032438
radius_worst,0.12476875514556887
