feature,shap_importance
concave points_worst,1.6634620428085327
concave points_mean,1.1801478862762451
area_worst,0.9299473762512207
texture_worst,0.8412020802497864
perimeter_worst,0.7247717380523682
area_se,0.6967819929122925
texture_mean,0.5596892237663269
compactness_se,0.4610859155654907
concavity_worst,0.4484770894050598
symmetry_worst,0.3876059651374817
symmetry_se,0.3085365891456604
radius_worst,0.2971917390823364
smoothness_mean,0.2470923513174057
fractal_dimension_se,0.21372368931770325
concave points_se,0.18694621324539185
smoothness_worst,0.14458067715168
area_mean,0.13702009618282318
radius_se,0.12979300320148468
concavity_se,0.09507378190755844
compactness_mean,0.08418622612953186
concavity_mean,0.07104973495006561
symmetry_mean,0.05107000470161438
smoothness_se,0.02462129108607769
compactness_worst,0.017252737656235695
texture_se,0.014531000517308712
fractal_dimension_mean,0.010622823610901833
perimeter_se,0.005677221342921257
fractal_dimension_worst,0.0011784445960074663
perimeter_mean,0.0
radius_mean,0.0
