feature,shap_importance
concave points_mean,1.613464839004769
area_mean_diff_radius_worst,1.2904747996387647
area_mean_multiply_texture_mean,1.1342743357633127
area_se,1.02174690787094
concave points_worst,0.911746958021703
perimeter_worst,0.7721757941133236
smoothness_mean,0.6095106149995808
smoothness_worst,0.5391751904707818
texture_worst,0.5309111552815671
concavity_se_ratio_area_se,0.4654730972273515
fractal_dimension_se_sum_texture_mean,0.4632274803957632
concavity_worst,0.332574273650541
texture_worst_sum_texture_se,0.32437571251496294
compactness_se,0.28419057287878896
area_worst,0.279119983032787
concave points_se,0.18424087813847326
fractal_dimension_se,0.17568615710636326
texture_mean,0.1471150385870478
symmetry_se,0.128610645934456
symmetry_worst,0.11908889427994952
radius_se,0.11710978015009607
area_mean,0.09482168386162569
concavity_mean,0.0897871829088807
smoothness_se,0.06693981599841041
radius_worst,0.05817210190668464
perimeter_mean_ratio_texture_se,0.04900360724318459
concave points_se_ratio_radius_worst,0.04457473244674948
perimeter_mean,0.04141178520320193
fractal_dimension_mean,0.03206592621548737
compactness_mean,0.030109914571338128
fractal_dimension_worst,0.02839765066727745
smoothness_se_ratio_area_worst,0.024325350216367676
radius_mean,0.02418077759942691
symmetry_mean,0.020354544143943297
perimeter_se,0.01795954686217711
radius_worst_ratio_concavity_worst,0.012643288703048998
concavity_worst_diff_concave points_worst,0.00940187763376343
texture_se,0.006357750421099874
compactness_worst,0.004734024360199137
concavity_se,0.003931663309556404
