feature,mean_importance
texture_mean,-0.02041056704506627
symmetry_mean,-0.014881995084747395
smoothness_mean,-0.006351828758075781
concave points_se,-0.001964921646944831
compactness_mean,-0.0009226590513012917
symmetry_se,-0.0008591899459514885
area_mean,-0.0002093603433033886
perimeter_mean,3.7141584891847714e-06
fractal_dimension_se,0.0001980344248013549
smoothness_se,0.00024170172852382155
concavity_se,0.002767549052103138
texture_se,0.0027706585827021206
fractal_dimension_mean,0.0038923114293687973
texture_worst,0.005482765017719054
radius_mean,0.005671646160823271
compactness_se,0.006710093828848507
fractal_dimension_worst,0.00769146113957867
smoothness_worst,0.008230304495535395
perimeter_worst,0.00860886112315747
compactness_worst,0.013312187899585257
radius_worst,0.014365532036584392
symmetry_worst,0.015502083480136652
area_worst,0.02416708528121295
perimeter_se,0.02844770976210187
concavity_worst,0.02859263122679845
area_se,0.02859870190260686
radius_se,0.04538957746970894
concavity_mean,0.0577175800866966
concave points_worst,0.0806467472746872
concave points_mean,0.08444311840954814
