feature,mean_importance
smoothness_se,-0.0010353120434896806
fractal_dimension_se,-3.8435668707745285e-05
symmetry_se,0.0
concave points_se,0.0
compactness_se,0.0
symmetry_mean,0.0
fractal_dimension_worst,0.0
compactness_mean,0.0
fractal_dimension_mean,0.0006361595936038078
texture_se,0.0007981502173495358
perimeter_mean,0.002504335651441403
concavity_se,0.002831051923788086
area_mean,0.003045488743332059
radius_mean,0.004695576144558453
texture_mean,0.005054385314728333
smoothness_mean,0.005161076311958487
symmetry_worst,0.005714054476585251
smoothness_worst,0.006973308110400972
compactness_worst,0.007565120950102899
texture_worst,0.009042395155157989
concavity_mean,0.009952494428986833
radius_se,0.013452843090982469
perimeter_se,0.01455549609086552
area_se,0.03902198992051711
radius_worst,0.04669980444883306
concave points_mean,0.06701078358073763
perimeter_worst,0.06772786675887502
concavity_worst,0.07981517298532169
area_worst,0.10721969191494576
concave points_worst,0.1531615487905454
