feature,mean_importance
texture_mean,-0.00031392538979856387
smoothness_se,-1.5724786367021792e-05
fractal_dimension_se,1.3133619970112643e-05
concave points_se,1.6825218309429733e-05
symmetry_se,4.66193917283364e-05
fractal_dimension_mean,7.198139243435042e-05
compactness_se,0.00021669871888561621
fractal_dimension_worst,0.00022521387369957567
smoothness_mean,0.0002255919891048619
concavity_se,0.00024618414646874754
symmetry_mean,0.00040804987999631395
concave points_mean,0.0009108192185752872
smoothness_worst,0.0009471531482814433
symmetry_worst,0.0011725421254470069
compactness_mean,0.0014586295842183073
concave points_worst,0.0017395535222885672
concavity_mean,0.0024020273152391136
radius_se,0.004600139928211916
compactness_worst,0.005122225155298277
area_mean,0.005883773681997712
concavity_worst,0.01129562707631505
area_worst,0.02356682299093265
texture_se,0.023698041412866206
radius_mean,0.03246138596744229
perimeter_se,0.036511816696628716
area_se,0.037242367794713606
perimeter_mean,0.03752068462321021
texture_worst,0.052307159426303484
radius_worst,0.06779104505839946
perimeter_worst,0.08702720761940683
