feature,shap_importance
perimeter_worst,0.3182171628096163
radius_mean,0.08234708204419162
concave points_worst,0.0505171842943138
texture_worst,0.04313211105192991
area_mean,0.031355964214594405
symmetry_worst,0.023462029846353476
symmetry_mean,0.010936782313133461
concavity_se,0.0
concavity_worst,0.0
compactness_worst,0.0
smoothness_worst,0.0
area_worst,0.0
radius_worst,0.0
fractal_dimension_se,0.0
symmetry_se,0.0
concave points_se,0.0
compactness_se,0.0
texture_mean,0.0
smoothness_se,0.0
area_se,0.0
perimeter_se,0.0
texture_se,0.0
radius_se,0.0
fractal_dimension_mean,0.0
concave points_mean,0.0
concavity_mean,0.0
compactness_mean,0.0
smoothness_mean,0.0
perimeter_mean,0.0
fractal_dimension_worst,0.0
