feature,mean_importance
fractal_dimension_mean,-0.003816155718694278
texture_mean,-0.0005072583217064248
fractal_dimension_se,-0.0003664056014488715
perimeter_mean,-0.0002908553685719045
compactness_worst,7.734068833729623e-05
radius_se,0.0006907508540076795
symmetry_se,0.0009029632904019008
fractal_dimension_worst,0.0019405657591243463
symmetry_worst,0.002329504993908546
compactness_mean,0.0032096863940686863
smoothness_mean,0.004290884258499478
compactness_se,0.005161155847668211
perimeter_worst,0.013539404837715933
smoothness_worst,0.013600308092119285
concave points_worst,0.015349943389266948
concavity_worst,0.022426791984642695
area_se,0.024799561468226945
texture_worst,0.03681319356046837
concave points_mean,0.041854471560731965
area_worst,0.06777364328941879
