0,0.629993,0.633787
1,0.574202,0.582397
2,0.525272,0.539108
3,0.483195,0.498678
4,0.445321,0.462427
5,0.411127,0.432839
6,0.380765,0.402612
7,0.352774,0.37847
8,0.327703,0.356726
9,0.30527,0.335442
10,0.284877,0.315766
11,0.265462,0.297797
12,0.247821,0.281702
13,0.231273,0.268527
14,0.216402,0.255209
15,0.202835,0.242728
16,0.190416,0.231074
17,0.179036,0.220475
18,0.16827,0.21138
19,0.158449,0.201578
20,0.149488,0.19278
21,0.140961,0.184898
22,0.133321,0.178169
23,0.125575,0.173003
24,0.118466,0.166894
25,0.112564,0.162157
26,0.106413,0.15765
27,0.101187,0.153822
28,0.095869,0.148942
29,0.090975,0.144855
30,0.086743,0.140857
31,0.082581,0.138134
32,0.078919,0.135451
33,0.075361,0.133186
34,0.071991,0.131388
35,0.068714,0.129107
36,0.065723,0.127589
37,0.062972,0.126357
38,0.060086,0.124523
39,0.057646,0.121507
40,0.055451,0.120161
41,0.053275,0.117621
42,0.051326,0.116312
43,0.049415,0.114042
44,0.047471,0.113227
45,0.045798,0.111884
46,0.044018,0.110816
47,0.04257,0.109759
48,0.041107,0.107554
49,0.039587,0.107121
50,0.038426,0.106167
51,0.037142,0.104254
52,0.035676,0.102991
53,0.034642,0.103282
54,0.033662,0.100991
55,0.032888,0.101448
56,0.031874,0.100858
57,0.03097,0.099644
58,0.03015,0.09859
59,0.02934,0.09976
60,0.028554,0.099699
61,0.027813,0.098674
62,0.02715,0.098608
63,0.026532,0.097999
64,0.025889,0.099177
65,0.025392,0.098418
66,0.024828,0.098476
67,0.024277,0.098307
68,0.023696,0.097288
69,0.023211,0.098337
70,0.022706,0.09793
71,0.022283,0.097644
72,0.021817,0.096693
73,0.021342,0.095792
74,0.020948,0.096778
75,0.020592,0.096057
76,0.02024,0.095873
77,0.019828,0.095072
78,0.019471,0.095332
79,0.019138,0.095787
80,0.01877,0.095055
81,0.01841,0.094766
82,0.018072,0.09408
83,0.017781,0.093919
84,0.017507,0.093795
85,0.017198,0.09354
86,0.016933,0.094001
87,0.016638,0.093373
88,0.016394,0.092374
89,0.016164,0.092281
90,0.015979,0.093041
91,0.015715,0.092462
92,0.015498,0.091515
93,0.015362,0.092306
94,0.015121,0.091767
95,0.014907,0.091496
96,0.014711,0.091181
97,0.014549,0.090139
98,0.014432,0.090894
99,0.014268,0.089842
100,0.01412,0.089978
101,0.01396,0.089512
102,0.013831,0.08865
103,0.013695,0.088789
104,0.013551,0.087812
105,0.013451,0.088472
106,0.013335,0.087662
107,0.01321,0.087808
108,0.01308,0.08688
109,0.012964,0.08703
110,0.01283,0.086596
111,0.012746,0.086104
112,0.012648,0.085376
113,0.012534,0.084526
114,0.01248,0.08477
115,0.012374,0.084906
116,0.012267,0.084075
117,0.012181,0.083609
118,0.012094,0.083297
119,0.011995,0.08343
120,0.011914,0.083135
121,0.011833,0.083784
122,0.011789,0.083448
123,0.011714,0.083358
124,0.011644,0.083934
125,0.011551,0.083168
126,0.011509,0.083385
127,0.011422,0.082644
128,0.011358,0.082247
129,0.01129,0.082169
130,0.01125,0.082376
131,0.011189,0.082132
132,0.01111,0.081435
133,0.011072,0.081637
134,0.011013,0.081369
135,0.010957,0.081109
136,0.010922,0.081597
137,0.010848,0.080921
138,0.010815,0.08111
139,0.010782,0.080842
140,0.010712,0.080195
141,0.01068,0.080376
142,0.010649,0.080195
143,0.010595,0.080262
144,0.010548,0.079698
145,0.010482,0.079621
146,0.010452,0.079444
147,0.010423,0.079897
148,0.010374,0.079843
149,0.010344,0.079596
150,0.010273,0.079706
151,0.010245,0.079534
152,0.010218,0.079968
153,0.010191,0.079737
154,0.010144,0.079248
155,0.010118,0.079412
156,0.010092,0.079249
157,0.010067,0.079007
158,0.010001,0.07912
159,0.009977,0.078959
160,0.009953,0.078744
161,0.009929,0.078509
162,0.009905,0.078353
163,0.009845,0.078469
164,0.009822,0.07887
165,0.009799,0.078719
166,0.009776,0.078488
167,0.009754,0.078283
168,0.009732,0.078324
169,0.009711,0.078176
170,0.009689,0.077968
171,0.009667,0.077745
172,0.009647,0.077785
173,0.009625,0.077377
174,0.009604,0.077758
175,0.009583,0.077612
176,0.009563,0.077518
177,0.009543,0.077302
