feature,shap_importance
concave points_mean,1.5046021938323975
perimeter_worst,1.0910429954528809
texture_worst,0.9753144979476929
area_worst,0.7148240804672241
area_se,0.7101833820343018
concave points_worst,0.5958222150802612
texture_mean,0.4657179117202759
smoothness_worst,0.44495731592178345
smoothness_mean,0.30126485228538513
concavity_worst,0.2876935303211212
compactness_se,0.2325553596019745
radius_worst,0.21673418581485748
symmetry_se,0.2142147719860077
symmetry_worst,0.1254870742559433
concavity_mean,0.09500241279602051
radius_se,0.07726654410362244
area_mean,0.06762896478176117
compactness_mean,0.03981415927410126
compactness_worst,0.029698578640818596
concave points_se,0.0295500960201025
texture_se,0.028798846527934074
perimeter_se,0.02566487155854702
fractal_dimension_se,0.021773967891931534
smoothness_se,0.01663205400109291
symmetry_mean,0.013577194884419441
concavity_se,0.013160508126020432
radius_mean,0.01075028907507658
fractal_dimension_worst,0.010549618862569332
fractal_dimension_mean,0.0018632883438840508
perimeter_mean,0.0
