0,0.5969887243066273,
1,0.20980208450482343,
2,0.16661801876458832,
3,0.14527948075411587,
4,0.11954798736315539,
5,0.1164549251318189,
6,0.10118184343813284,
7,0.10511217856092589,
8,0.08401536882302242,
9,0.07853062432169103,
10,0.0704753559701786,
11,0.06451967668182833,
12,0.05811616915753465,
13,0.05338393188232981,
14,0.052751136711910174,
15,0.0547444791215609,
16,0.046271626786398984,
17,0.04154470034058678,
18,0.03138330508429007,
19,0.031336358611580024,
20,0.02408700446628176,
21,0.032819538611933534,
22,0.03060052971781238,
23,0.024632550744120334,
24,0.026390724246647904,
25,0.02040734422835616,
26,0.021588419682793528,
27,0.01730925286999211,
28,0.015519836826675033,
29,0.012720725511387712,
30,0.012951759069333001,
31,0.010674542214891914,
32,0.010833823617316754,
33,0.009110039618880114,
34,0.012735587684654581,
35,0.010609947790214253,
36,0.007323059658031956,
37,0.017491660058840855,
38,0.009125845977412395,
39,0.03558217001929529,
40,0.05519409505879933,
41,0.035708396417065615,
42,0.02872477133571479,
43,0.05647733283386931,
44,0.018247654896311038,
45,0.03835581365603587,
46,0.018737310625398552,
47,0.02143028684078094,
48,0.008352851621782982,
49,0.005322499396634064,
50,0.00901794162897235,
51,0.008359094905179127,
52,0.0062975403837822325,
