feature,mean_importance
smoothness_mean,-0.010371651393612638
area_se,-0.0029557619436213463
smoothness_worst,-0.002075989552292307
radius_worst,-0.0015385695719470655
area_mean,-0.0010951274796207639
smoothness_se,-0.0008409058998789104
radius_se,-0.0007886342778901684
perimeter_se,-0.0007281375831110881
random_feature,-0.00040296377809056485
concavity_mean,-0.00039442421024907525
symmetry_mean,-0.0003108928283929946
radius_mean,-0.00018783577693503027
texture_se,-0.00012141580355300995
perimeter_mean,-4.841646844625791e-05
concavity_se,-4.2870335386108184e-06
concave points_worst,0.0003256256904594329
fractal_dimension_mean,0.00033022148944870656
symmetry_se,0.0007952130401054858
compactness_worst,0.0009257884831775226
concave points_se,0.0011650259297124126
fractal_dimension_worst,0.002197947950143708
symmetry_worst,0.002778357990167965
compactness_mean,0.003588316145538137
perimeter_worst,0.0038119926563976144
fractal_dimension_se,0.008693428928315927
concavity_worst,0.009499613352734382
concave points_mean,0.01676945162085513
texture_mean,0.018844979605903457
compactness_se,0.02011373686216896
area_worst,0.021652533200385585
texture_worst,0.07859709071650942
