feature,mean_importance
perimeter_mean,1.6653345369377347e-17
area_mean,2.2204460492503132e-17
smoothness_mean,2.2204460492503132e-17
compactness_worst,2.2204460492503132e-17
symmetry_mean,2.2204460492503132e-17
symmetry_worst,2.2204460492503132e-17
fractal_dimension_worst,2.7755575615628914e-17
smoothness_worst,0.0016049963703270776
concavity_worst,0.006822208082780473
texture_mean,0.02198393819164076
area_worst,0.02605214429161115
perimeter_se,0.04301952534891879
radius_mean,0.07658679994795006
radius_worst,0.09510238366804198
area_se,0.10732431559203741
concave points_mean,0.11256250841699966
concavity_mean,0.12721963984652296
perimeter_worst,0.14750646690044503
texture_worst,0.17608653832406113
smoothness_se,0.18462984178779196
concave points_worst,0.2127253134454059
