feature,shap_importance
perimeter_worst,0.11892868367936181
concave points_mean,0.10955827681754178
concave points_worst,0.08418206278601675
area_worst,0.04603515799398963
concavity_worst,0.032478734464353815
radius_worst,0.03151423120999665
area_se,0.03032095506907187
texture_worst,0.01770769736275392
texture_mean,0.012044959324434022
radius_mean,0.011219760348383399
radius_se,0.008506586757825244
smoothness_worst,0.005624618189652736
perimeter_se,0.004088647806597924
symmetry_worst,0.002114320387479811
symmetry_se,0.0007112872490235156
