feature,mean_importance
area_se,-0.011389990231871382
smoothness_mean,-0.00891073039938312
smoothness_worst,-0.008490220672341392
concave points_worst,-0.004253591254408301
concavity_mean,-0.0033798406164928796
radius_se,-0.0014549214349073498
perimeter_se,-0.0012714428254677085
area_mean,-0.0011467593600151677
radius_mean,-0.0010118996387566692
concave points_se,-7.960831143832837e-06
perimeter_mean,0.0
fractal_dimension_mean,1.7073784735727183e-06
fractal_dimension_worst,0.0003844647772391102
smoothness_se,0.00044877850423183927
texture_se,0.0006987792284994909
fractal_dimension_se,0.0011182810382588837
symmetry_mean,0.0013042837563518705
concavity_se,0.0014822521666064902
symmetry_worst,0.0015073179070125647
compactness_worst,0.0015098168180488537
compactness_mean,0.0026854393916095065
concavity_worst,0.00306061101241914
radius_worst,0.006482567072517295
symmetry_se,0.011075243298101297
compactness_se,0.01393225548131501
texture_mean,0.01737341070506613
perimeter_worst,0.031109460255624177
area_worst,0.031332132580607915
concave points_mean,0.06064481551430243
texture_worst,0.06498116876861519
