feature,mean_importance
perimeter_worst,-0.005902913801920856
fractal_dimension_worst,-0.00045076668403841723
symmetry_worst,-0.00043167572675016365
concave points_se,-0.00032104526028324255
concavity_se,-0.0002950594882436264
perimeter_se,-0.00022967729407051275
perimeter_mean,-0.0001478292181023466
fractal_dimension_mean,-0.0001116455901258806
texture_se,-0.00010488923560061369
smoothness_se,7.269111963633113e-05
symmetry_mean,0.00013174166122640886
compactness_worst,0.00023059910475111133
concavity_mean,0.0002364021626168167
fractal_dimension_se,0.0012064285145329755
smoothness_worst,0.0016951836153609955
compactness_mean,0.001958269182276662
symmetry_se,0.0038477339582944693
smoothness_mean,0.005373346169307352
compactness_se,0.007148406354411119
area_mean,0.007229194248377885
concavity_worst,0.007628690459698995
radius_worst,0.007726546931856643
radius_se,0.011221243597711228
radius_mean,0.015218168400765763
area_se,0.025899995996483755
area_worst,0.027802597256682243
texture_mean,0.032172740795206115
concave points_worst,0.033943751461282826
concave points_mean,0.060354944881207004
texture_worst,0.1392142264979027
