feature,mean_importance
perimeter_se,-0.0005364132463530291
concave points_worst,-0.0004655621487201611
radius_se,-0.00014976141852317547
concave points_se,-2.2306445332431758e-05
symmetry_se,-1.4550686552150527e-06
smoothness_mean,8.308182123140107e-06
smoothness_se,8.851423331079911e-06
fractal_dimension_se,4.480519228347579e-05
texture_se,9.21707445544595e-05
fractal_dimension_mean,0.00012000627295354893
compactness_se,0.00012974676601122393
random_feature,0.00023636311593073223
concave points_mean,0.0002471938370360915
symmetry_mean,0.00036923556399819367
fractal_dimension_worst,0.0003747815499610674
compactness_mean,0.0005063121010940586
symmetry_worst,0.0005586822850499107
concavity_se,0.0006103238636712138
area_mean,0.000671990039779824
smoothness_worst,0.0006794708827017159
area_worst,0.00076912940002688
concavity_mean,0.0023832100725369176
compactness_worst,0.004279625935872988
perimeter_mean,0.007129064278265124
concavity_worst,0.009108684100841046
area_se,0.009631742814402988
radius_worst,0.019314128631538856
texture_mean,0.019550865106706155
radius_mean,0.021553790681172517
texture_worst,0.024180166920938884
perimeter_worst,0.035903619977898524
