feature,mean_importance
symmetry_worst,0.0
symmetry_se,0.0007138502075901915
radius_mean,0.0038015021753656647
perimeter_se,0.007412132814164326
smoothness_worst,0.009011764346934228
texture_mean,0.009821215769119146
radius_se,0.010197595362847953
texture_worst,0.014621981916847859
area_se,0.023561275734143725
concave points_worst,0.0355696516632258
concavity_worst,0.03827906458540644
radius_worst,0.04615732258797893
area_worst,0.0683592173907073
concave points_mean,0.0689716306313087
perimeter_worst,0.15207171432816818
