feature,mean_importance
concavity_se,-6.626386620267599e-06
symmetry_se,-9.221855180346905e-07
concave points_se,-1.804880130351627e-07
fractal_dimension_se,1.4498629666293006e-08
compactness_se,1.2160543385042467e-07
smoothness_se,2.0197626651452526e-07
fractal_dimension_mean,5.294630830429692e-06
symmetry_mean,8.623309282554393e-06
smoothness_mean,1.8298023292714904e-05
concave points_mean,2.2170967420215293e-05
fractal_dimension_worst,6.230937289762317e-05
smoothness_worst,7.054482950325236e-05
compactness_mean,0.00014364370900699086
area_mean,0.00031655397969306275
concavity_mean,0.0003732808734728726
symmetry_worst,0.000493277568473191
concave points_worst,0.0005324327103322923
radius_mean,0.0021143223637666102
perimeter_mean,0.0021747560350038526
compactness_worst,0.002998375283750229
radius_se,0.0030212405352229603
area_se,0.004959490017340399
perimeter_se,0.020799864098166008
concavity_worst,0.03827822267804838
area_worst,0.05913152434007165
texture_se,0.08971189615908506
texture_mean,0.10411287473325641
radius_worst,0.10526807090824793
perimeter_worst,0.15258216638736616
texture_worst,0.43336745396472154
