feature,mean_importance
fractal_dimension_worst,-0.0006681601880970528
fractal_dimension_mean,0.00016420579638181944
compactness_mean,0.00034202857911998507
symmetry_se,0.0012798604227578642
fractal_dimension_se,0.0026412816172167565
compactness_se,0.0027524554839173073
smoothness_mean,0.0027757688118127096
texture_mean,0.003727366888211084
compactness_worst,0.003893528308731095
symmetry_worst,0.007491040051897544
texture_worst,0.007969581845286608
perimeter_mean,0.008178019165843837
radius_se,0.008815235062490993
concavity_worst,0.008966934770563989
area_se,0.01320801817683338
smoothness_worst,0.016746294521427847
concave points_worst,0.03041749697387717
concave points_mean,0.041674022657485474
area_worst,0.0568419522642253
perimeter_worst,0.06544596877505282
