feature,mean_importance
radius_worst,-0.01104833861550319
radius_mean,-0.005524234231617947
concavity_se,-0.004334255753671748
perimeter_mean,-0.0037320000224510736
area_mean,-0.0024368123460796003
texture_se,-0.0023084330735970602
concave points_se,-0.0017473860731178376
fractal_dimension_mean,-0.0006948427487946968
fractal_dimension_se,5.604320011467767e-05
smoothness_se,0.00022563516698067833
symmetry_mean,0.0005999015031424665
compactness_se,0.0006944094007931195
perimeter_worst,0.0007769745278765477
radius_se,0.002299615516313791
compactness_mean,0.0027651234974506974
area_se,0.003822717096132264
compactness_worst,0.0038343754593696986
symmetry_se,0.004536196139466176
texture_mean,0.005732125390175221
fractal_dimension_worst,0.006307317126965242
smoothness_mean,0.006606882528601923
concavity_mean,0.006754425133252298
perimeter_se,0.007900552566351271
symmetry_worst,0.010284993684545
smoothness_worst,0.025607373148777878
area_worst,0.03319437390825445
concave points_mean,0.03448650692819486
concave points_worst,0.03632036259479674
concavity_worst,0.042238101580112444
texture_worst,0.04902950988598807
