feature,mean_importance
smoothness_worst,-0.0012620170616986864
radius_mean,4.0106300097542125e-05
texture_mean,0.0038767654818803706
perimeter_se,0.004372202673900228
symmetry_se,0.006972715294102605
symmetry_worst,0.007145654293865047
area_se,0.01672253760789765
concavity_worst,0.022077484144230882
radius_se,0.02710532623741644
concave points_worst,0.047997824578265263
perimeter_worst,0.05388222072624891
radius_worst,0.05766527940644137
texture_worst,0.0673580013318221
area_worst,0.06825690314189173
concave points_mean,0.07593139803426029
