feature,shap_importance
concave points_worst,0.1281006935827314
perimeter_worst,0.08776278895620793
area_worst,0.064700446949953
radius_worst,0.058178528613384156
concave points_mean,0.03796453686774941
concavity_worst,0.0278160372432274
perimeter_mean,0.018630238408353306
texture_worst,0.018248968099194553
texture_mean,0.01216666029103488
radius_se,0.01068756254644806
area_mean,0.008456591176596143
compactness_worst,0.007404015352611642
concavity_mean,0.0052078345650295975
area_se,0.004586024612706788
symmetry_worst,0.0037318957570084566
compactness_mean,0.003701563071150372
fractal_dimension_se,0.002786533780270539
smoothness_mean,0.0022718613564979015
smoothness_worst,0.0020600259701002333
texture_se,0.0013268894468627568
smoothness_se,0.0010034571531052153
radius_mean,0.0
compactness_se,0.0
symmetry_se,0.0
concave points_se,0.0
concavity_se,0.0
perimeter_se,0.0
fractal_dimension_mean,0.0
symmetry_mean,0.0
fractal_dimension_worst,0.0
