feature,shap_importance
concave points_mean,1.5966631174087524
concave points_worst,1.2360693216323853
area_worst,1.0929752588272095
concavity_worst,0.9074802994728088
area_se,0.6674981713294983
texture_mean,0.5605692267417908
compactness_se,0.5123448967933655
texture_worst,0.49660155177116394
radius_worst,0.41556861996650696
symmetry_se,0.15875844657421112
smoothness_worst,0.15860812366008759
smoothness_mean,0.13690568506717682
perimeter_worst,0.09068488329648972
fractal_dimension_se,0.0776282548904419
radius_se,0.06944449990987778
perimeter_se,0.04687124863266945
smoothness_se,0.04323247820138931
concavity_se,0.03187116980552673
concave points_se,0.029094256460666656
perimeter_mean,0.025758054107427597
concavity_mean,0.0218620877712965
symmetry_worst,0.017850298434495926
compactness_worst,0.017641935497522354
fractal_dimension_worst,0.017114711925387383
compactness_mean,0.014208928681910038
texture_se,0.011822983622550964
radius_mean,0.00991223007440567
fractal_dimension_mean,0.007003330625593662
symmetry_mean,0.0032954730559140444
area_mean,0.0025266334414482117
