feature,shap_importance
concave points_worst,0.7962383063255937
radius_worst,0.6700525922812045
perimeter_worst,0.6407573963014945
concave points_mean,0.5123718657205374
texture_worst,0.27598234475504696
area_worst,0.231015224067674
area_se,0.20055741128679147
concavity_mean,0.1801933999749982
concavity_worst,0.07968273105871289
radius_mean,0.06020775505359853
smoothness_worst,0.05724090451591116
texture_mean,0.05708063061872663
area_mean,0.03794923183929172
smoothness_se,0.03226796313555791
fractal_dimension_mean,0.03217258285004024
texture_se,0.029443421858954565
symmetry_worst,0.027302430539584355
compactness_worst,0.024011094810311558
smoothness_mean,0.021679686080515466
fractal_dimension_se,0.02017679556563843
symmetry_se,0.015910465594733775
perimeter_se,0.014879308574485292
concave points_se,0.011771123325809365
compactness_mean,0.008152429271515252
compactness_se,0.006175203670224834
radius_se,0.00547607439182059
fractal_dimension_worst,0.0019922666227221897
symmetry_mean,0.00032766565358750366
concavity_se,8.533652578429932e-05
perimeter_mean,1.0022842474540698e-05
