feature,shap_importance
concave points_mean,1.3249902725219727
area_mean_diff_radius_worst,1.0752924680709839
perimeter_worst,0.9896623492240906
area_mean_multiply_texture_mean,0.8786360621452332
area_se,0.8212863802909851
concave points_worst,0.6891806125640869
texture_worst,0.5140060186386108
smoothness_worst,0.4910942018032074
texture_worst_sum_texture_se,0.21815542876720428
fractal_dimension_se_sum_texture_mean,0.19205203652381897
area_worst,0.18641535937786102
radius_mean,0.17917931079864502
texture_mean,0.1485920250415802
symmetry_worst,0.13482871651649475
symmetry_se,0.11329517513513565
radius_se,0.11184791475534439
concavity_worst_diff_concave points_worst,0.1037697046995163
radius_worst,0.0686025321483612
perimeter_se,0.048889316618442535
concavity_worst,0.021266017109155655
