feature,mean_importance
smoothness_mean,-0.01152595207555548
area_se,-0.004344939116572711
smoothness_worst,-0.0030524845424239277
radius_se,-0.0021082005655394228
concave points_worst,-0.0006433530168745372
perimeter_mean,-0.00011571546628644792
fractal_dimension_mean,0.0013939996976712805
compactness_worst,0.0019424451296740307
perimeter_worst,0.0029054186459718996
compactness_mean,0.004031067405618674
fractal_dimension_worst,0.004514715561574864
symmetry_se,0.005067968190204042
symmetry_worst,0.005430266879813822
concave points_mean,0.009797024721749892
concavity_worst,0.013004983697233513
fractal_dimension_se,0.015256652514506391
compactness_se,0.020756818840342195
texture_mean,0.04002191966163474
area_worst,0.04349154378651928
texture_worst,0.05955081105915309
