feature,shap_importance
perimeter_worst,1.4570343494415283
area_worst,1.1657531261444092
area_se,1.0464776754379272
concavity_worst,1.0080457925796509
texture_worst,0.7354317307472229
concave points_worst,0.6669176816940308
compactness_se,0.3651573956012726
smoothness_worst,0.33927053213119507
smoothness_mean,0.2017432451248169
texture_mean,0.19995848834514618
fractal_dimension_mean,0.1697200983762741
concave points_mean,0.16371369361877441
symmetry_worst,0.1450255960226059
compactness_mean,0.0980193093419075
symmetry_se,0.07469291985034943
radius_se,0.05576493218541145
fractal_dimension_se,0.04803501069545746
compactness_worst,0.0428837314248085
fractal_dimension_worst,0.02111712656915188
perimeter_mean,0.003965925425291061
