feature,mean_importance
symmetry_worst,-0.0076433287763413345
texture_se,-0.0051744323906306785
concavity_mean,-0.004220138174582689
smoothness_mean,-0.00119701087706115
concave points_se,-0.0006277165806159668
concavity_se,-0.00038056091806889516
radius_mean,-6.576378455240839e-05
fractal_dimension_se,0.0
symmetry_mean,0.0002728424382401784
smoothness_se,0.0009069733782519019
compactness_mean,0.0009973471050721105
fractal_dimension_mean,0.0010099720279048096
perimeter_mean,0.001519395132926127
compactness_se,0.0019727505102225098
compactness_worst,0.002016106364577386
fractal_dimension_worst,0.0022596447369951254
perimeter_worst,0.0028854712859745337
smoothness_worst,0.003210417276107963
perimeter_se,0.004630619852918516
area_mean,0.005076567873499022
area_se,0.006423818821968558
symmetry_se,0.007644814341952138
concavity_worst,0.007729023298177362
radius_worst,0.013607480875480221
radius_se,0.016902369509157494
concave points_mean,0.018902000695356535
texture_mean,0.021779313181501975
concave points_worst,0.03086376993971046
area_worst,0.036919297009461824
texture_worst,0.06204728277990923
