Learner 1,Learner 2,Learner 3,Learner 4,Learner 5,counter
0.1194037825729259,0.1221692993116619,0.05755386838912,0.0387215177035507,0.0633970946738762,0
0.0255945981318569,0.0638963647151146,0.0127542619493118,0.0267815749095205,0.0690665544343314,0
0.074253509427859,-0.006534976118299,0.0113498977386488,0.0194434606645475,0.0772086262215106,1
-0.0029745942047413,0.005427063847618,0.020277272940062,0.0544869204950245,0.033259076188274,1
0.0213215627381578,0.0168031914556837,0.0220123208988019,0.0049782647099345,0.0210138846432701,0
0.0246396452878766,0.0171729124589439,-0.0009296566211988,0.0290100784977788,0.0027455727303666,1
0.0059702301047304,0.0101409165747463,0.0067089956130161,0.0210246182496056,-0.0005471653393691,1
-0.0020228506493217,0.0047454920219367,0.0029896914771319,0.0148920991589479,0.0188258270976976,1
0.0013091646455337,0.005965467458043,-0.0031396227634703,0.0277079025141018,0.0030442410924782,1
0.006379169113934,0.0040597213925245,0.0101448252904982,0.0025481124030535,0.0091710419771039,1
0.0026926554010852,0.0042438573902472,0.0200783590415684,-0.0049540115071131,-0.0002244532108306,3
0.005942188326598,-0.000356799430926,0.009245218543168,0.0039800383824416,-0.0003502126095727,2
0.0029993455098284,-0.0098866459845072,0.0085494506771347,0.0052478426470256,0.0096168099636478,1
0.0019001038388951,0.001262186616933,-0.0003413034493432,0.0017721477906931,0.0075635858478822,2
0.0026629900113295,0.0007768497259958,0.0079216652228462,-3.4118122695114825e-05,0.0,3
0.0013101111541447,8.3233125726917e-06,0.0041976519283386,-0.0037373862930518,0.0088660267115171,2
-0.0065669354549883,0.0015120445684913,0.0049209559194894,0.0090177199759465,-6.899986460449093e-05,3
0.0020561456715907,0.0005546893595772,0.0104885346128824,-0.0054312814355772,0.0009832810521835,2
0.0,0.0009168637280954,0.0035605262464035,0.0,0.0037011861756798,3
0.0020881751316654,-0.0011607594396371,0.0025275287889834,-0.0001229820893529,0.0039872526479441,2
-0.0002447964763268,0.0031920088602996,0.0003417347488335,0.0028831692971289,0.0009642674188528,2
-0.0004248925780548,0.0001437816023826,0.000889520401183,0.0048561263385721,0.0007232656458481,2
0.0007691319837399,-0.000512920836918,0.0001831517363419,0.0,0.0033469436047155,2
2.7112668270545814e-06,0.0045437730043469,-0.0015182712965179,0.0,1.7606735318193013e-05,5
0.000337580121944,0.0,0.0026070573238779,-0.0007195576592622,-2.0157335148679456e-05,3
0.0003104057146564,9.523771210187547e-06,0.0005567865786895,0.0004387174459064,0.0004112545955216,1
0.0,0.0010227422961307,0.0016567496467819,-0.0015195077745353,0.0004333901618208,3
6.096786627654838e-05,0.0,0.0,0.0007985735076534,0.0,3
0.0,9.398359147941292e-05,0.0003483648663934,0.0,0.0,4
-0.0001849891196059,6.267892717218838e-05,0.0,0.0001267866078106,0.0004053505824967,3
0.0,0.0002501714982859,2.517002518288708e-05,0.0,0.0,4
0.0,0.000230381649864,-9.782394181991892e-05,0.0001176022688913,-0.0001693142178867,4
0.0,5.611608571865212e-05,-0.0002165643949924,0.0001159482805387,-2.3092180933975693e-05,4
0.0,-0.0002014948082539,0.0,0.0,-0.0004238876447613,5
0.0,0.0,1.361125172800598e-05,-0.0010699310285203,0.0003112092725045,3
-0.0001040501451558,9.692878298017682e-06,-0.0003046424988218,2.735615543583148e-05,-0.0006539374966883,4
-0.0005504246551872,0.0,-0.0035907152207458,0.0005255754976807,0.0007365474166969,3
0.0,0.0,-0.0017821731275248,-0.0015068412188659,0.0,5
-9.586596313651552e-06,-4.36149975832828e-05,-5.873182257774418e-05,-0.0045661636184462,0.0003371227310881,4
-0.0066639097837512,-0.0004227794221985,-2.8335094034180608e-05,0.0010338493310572,0.0003704529920859,3
0.0022625918154988,0.0024541285006767,-0.0113524564437616,0.0010849492103957,-0.0004346970291364,3
