feature,shap_importance
concavity_worst_multiply_perimeter_worst,1.0897676944732666
perimeter_worst,1.0426905155181885
area_worst_ratio_perimeter_worst,0.700340747833252
concave points_worst,0.6656420230865479
concavity_worst_multiply_radius_se,0.5464044213294983
texture_worst,0.38470494747161865
radius_worst,0.32835376262664795
texture_worst_multiply_concavity_mean,0.3033231496810913
area_worst,0.18107014894485474
smoothness_worst,0.13757067918777466
perimeter_worst_ratio_area_worst,0.07994826883077621
texture_mean,0.0780540332198143
symmetry_se,0.033149927854537964
area_se_multiply_texture_mean,0.019344212487339973
compactness_se,0.010361162945628166
area_se_multiply_symmetry_mean,0.0076947263441979885
symmetry_worst,0.0
