feature,shap_importance
concave points_worst,0.12877500969639838
perimeter_worst,0.12794239171745383
concave points_mean,0.07091788418255322
radius_worst,0.03767309648643071
area_se,0.030917035435032145
concavity_worst,0.021186466162977636
concavity_mean,0.019170401075515438
perimeter_se,0.017709028473187637
area_worst,0.01604230575087084
texture_worst,0.011949723217610305
radius_mean,0.008070352885700158
area_mean,0.0051474585731966765
texture_mean,0.0041925060158101435
compactness_worst,0.003366850506854192
smoothness_se,0.0021857182269765527
smoothness_mean,0.002107958538462968
smoothness_worst,0.0005952581880258724
fractal_dimension_worst,0.000500791956476417
symmetry_mean,0.0
perimeter_mean,0.0
symmetry_worst,0.0
